n-gram	total_score	total_occurrences	average_score
not portrayed in	0.6	1	0.6
portrayed in this	0.6	1	0.6
in this way	1.6	2	0.8
this way -RCB-	0.6	1	0.6
Sounds like all	-1.0	1	-1.0
like all you	-1.0	1	-1.0
all you want	-2.6	2	-1.3
you want are	-1.0	1	-1.0
want are gifts	-1.0	1	-1.0
are gifts .	-1.0	1	-1.0
then serve ...	-2.6	1	-2.6
serve ... ...	-2.6	1	-2.6
... ... enjoy	-2.6	1	-2.6
... enjoy !	-2.6	1	-2.6
enjoy ! !	-2.6	1	-2.6
crumbs from lunch	-2.6	1	-2.6
from lunch ?	-2.6	1	-2.6
I have one	-3.8000000000000003	2	-1.9000000000000001
have one ,	-1.6	1	-1.6
one , I	-1.6	1	-1.6
They are insecure	-1.25	1	-1.25
are insecure Sorry	-1.25	1	-1.25
insecure Sorry Q	-1.25	1	-1.25
Sorry Q ,	-1.25	1	-1.25
Q , but	-1.25	1	-1.25
, but God	-3.45	2	-1.725
but God does	-1.25	1	-1.25
God does exist	-1.25	1	-1.25
does exist !	-1.25	1	-1.25
He already knows	-1.6	1	-1.6
already knows you	-1.6	1	-1.6
knows you like	-1.6	1	-1.6
like him ,	-1.6	1	-1.6
him , Its	-1.6	1	-1.6
, Its his	-1.6	1	-1.6
Its his time	-1.6	1	-1.6
his time to	-1.6	1	-1.6
time to make	0.19999999999999984	3	0.06666666666666661
make the move	-1.6	1	-1.6
the move .	-1.6	1	-1.6
Just eat half	-1.2	1	-1.2
eat half of	-1.2	1	-1.2
half of what	-1.2	1	-1.2
what you normally	-1.2	1	-1.2
you normally eat	-1.2	1	-1.2
normally eat .	-1.2	1	-1.2
I would get	-1.4	1	-1.4
would get the	-1.4	1	-1.4
get the modified	-1.4	1	-1.4
the modified choke	-1.4	1	-1.4
modified choke if	-1.4	1	-1.4
choke if I	-1.4	1	-1.4
It will only	-0.8	1	-0.8
will only lead	-0.8	1	-0.8
only lead to	-0.8	1	-0.8
lead to trouble	-0.8	1	-0.8
to trouble .	-0.8	1	-0.8
Though it does	0.4	1	0.4
it does get	0.4	1	0.4
does get tiring	0.4	1	0.4
get tiring after	0.4	1	0.4
tiring after a	0.4	1	0.4
after a couple	0.4	1	0.4
couple of nights	0.4	1	0.4
of nights .	0.4	1	0.4
I am both	-1.0	1	-1.0
am both .	-1.0	1	-1.0
Males have longer	0.4	1	0.4
have longer spurs	0.4	1	0.4
longer spurs than	0.4	1	0.4
spurs than do	0.4	1	0.4
than do the	0.4	1	0.4
do the females	0.4	1	0.4
the females .	0.4	1	0.4
Planning a wedding	0.6	1	0.6
a wedding is	0.6	1	0.6
wedding is tiring	0.6	1	0.6
is tiring and	0.6	1	0.6
tiring and costly	0.6	1	0.6
I doubt you	-0.95	2	-0.475
doubt you have	-1.15	2	-0.575
have a problem	-4.75	2	-2.375
a problem .	1.45	4	0.3625
It can be	0.666666666667	1	0.666666666667
can be created	0.666666666667	1	0.666666666667
be created on	0.666666666667	1	0.666666666667
created on hair	0.666666666667	1	0.666666666667
on hair that	0.666666666667	1	0.666666666667
hair that is	0.666666666667	1	0.666666666667
that is ``	-0.5333333333329999	2	-0.26666666666649996
is `` day	0.666666666667	1	0.666666666667
`` day old	0.666666666667	1	0.666666666667
day old ''	0.666666666667	1	0.666666666667
old '' or	0.666666666667	1	0.666666666667
'' or older	0.666666666667	1	0.666666666667
or older .	0.666666666667	1	0.666666666667
who will envy	-0.6	1	-0.6
will envy you	-0.6	1	-0.6
envy you of	-0.6	1	-0.6
you of your	-0.6	1	-0.6
of your less	-0.6	1	-0.6
your less troubled	-0.6	1	-0.6
less troubled life	-0.6	1	-0.6
troubled life .	-0.6	1	-0.6
Tightend and either	-0.25	1	-0.25
and either defensive	-0.25	1	-0.25
either defensive end	-0.25	1	-0.25
defensive end or	-0.25	1	-0.25
end or linebacker	-0.25	1	-0.25
representing the bad	-2.6	1	-2.6
the bad *	-2.6	1	-2.6
bad * *	-2.6	1	-2.6
* * NC	-2.6	1	-2.6
* NC !	-2.6	1	-2.6
Spurs in 6	-0.75	1	-0.75
in 6 or	-0.75	1	-0.75
6 or 7	-0.75	1	-0.75
or 7 .	-0.75	1	-0.75
but i do	-0.2	1	-0.2
know how many	-0.6000000000000001	3	-0.20000000000000004
how many are	-0.2	1	-0.2
many are being	-0.2	1	-0.2
are being made	-0.2	1	-0.2
The most important	3.2	2	1.6
most important of	1.6	1	1.6
important of these	1.6	1	1.6
of these is	1.6	1	1.6
these is its	1.6	1	1.6
is its enriched	1.6	1	1.6
its enriched product	1.6	1	1.6
enriched product mix	1.6	1	1.6
product mix .	1.6	1	1.6
( Sorry ,	-2.6	1	-2.6
, I just	-3.45	4	-0.8625
I just had	-4.1	2	-2.05
just had to	-2.6	1	-2.6
had to write	-2.6	1	-2.6
to write that	-2.6	1	-2.6
write that .	-2.6	1	-2.6
He quit 5	0.6	1	0.6
quit 5 years	0.6	1	0.6
5 years ago	0.6	1	0.6
ago and has	0.6	1	0.6
and has had	0.6	1	0.6
has had no	0.6	1	0.6
had no relapses	0.6	1	0.6
no relapses .	0.6	1	0.6
what I feel	-1.2	1	-1.2
I feel ,	-1.2	1	-1.2
feel , then	-1.2	1	-1.2
, then upto	-1.2	1	-1.2
then upto you	-1.2	1	-1.2
upto you .	-1.2	1	-1.2
1862 Dr. Richard	1.2	1	1.2
Dr. Richard Gatling	1.2	1	1.2
Richard Gatling patents	1.2	1	1.2
Gatling patents the	1.2	1	1.2
patents the machine	1.2	1	1.2
lysol ... kills	-2.0	1	-2.0
... kills all	-2.0	1	-2.0
kills all germs	-2.0	1	-2.0
all germs and	-2.0	1	-2.0
germs and yucky	-2.0	1	-2.0
and yucky stuff	-2.0	1	-2.0
yucky stuff !	-2.0	1	-2.0
stuff ! !	-4.8	2	-2.4
Good luck and	-3.0	3	-1.0
luck and I	1.0	1	1.0
and I wish	1.0	1	1.0
I wish you	1.0	2	0.5
wish you the	1.0	2	0.5
you the best	1.0	2	0.5
This plan is	2.0	1	2.0
plan is designed	2.0	1	2.0
is designed so	2.0	1	2.0
designed so you	2.0	1	2.0
so you achieve	2.0	1	2.0
you achieve the	2.0	1	2.0
achieve the best	2.0	1	2.0
the best possible	2.0	1	2.0
best possible asthma	2.0	1	2.0
possible asthma control	2.0	1	2.0
asthma control .	2.0	1	2.0
otherwise call your	-0.4	1	-0.4
call your dentist	-0.4	1	-0.4
your dentist .	-0.4	1	-0.4
The horizontal component	2.4	1	2.4
horizontal component of	2.4	1	2.4
component of 185N	2.4	1	2.4
of 185N is	2.4	1	2.4
185N is 185	2.4	1	2.4
is 185 cos	2.4	1	2.4
185 cos 25	2.4	1	2.4
cos 25 =	2.4	1	2.4
25 = 167.7	2.4	1	2.4
= 167.7 N	2.4	1	2.4
167.7 N .	2.4	1	2.4
My kids make	0.6	1	0.6
kids make decorations	0.6	1	0.6
make decorations every	0.6	1	0.6
decorations every year	0.6	1	0.6
Your not even	-2.2	1	-2.2
not even suspostu	-2.2	1	-2.2
even suspostu work	-2.2	1	-2.2
suspostu work 10	-2.2	1	-2.2
work 10 minutes	-2.2	1	-2.2
10 minutes without	-2.2	1	-2.2
minutes without pay	-2.2	1	-2.2
without pay .	-2.2	1	-2.2
Although there is	-0.4	1	-0.4
there is not	-0.4	1	-0.4
is not much	-0.4	1	-0.4
not much evidence	-0.4	1	-0.4
much evidence of	-0.4	1	-0.4
evidence of women	-0.4	1	-0.4
of women doing	-0.4	1	-0.4
women doing it	-0.4	1	-0.4
doing it until	-0.4	1	-0.4
it until more	-0.4	1	-0.4
until more recent	-0.4	1	-0.4
more recent history	-0.4	1	-0.4
recent history .	-0.4	1	-0.4
Still , give	-1.6	1	-1.6
, give us	-1.6	1	-1.6
give us a	-1.4000000000000001	2	-0.7000000000000001
us a vote	-1.6	1	-1.6
a vote eh	-1.6	1	-1.6
vote eh ?	-1.6	1	-1.6
need to provide	-1.8	1	-1.8
to provide full	-1.8	1	-1.8
provide full links	-1.8	1	-1.8
full links to	-1.8	1	-1.8
links to do	-1.8	1	-1.8
do so Bri	-1.8	1	-1.8
Prepaid credit cards	1.2	1	1.2
credit cards are	1.2	1	1.2
cards are actually	1.2	1	1.2
are actually a	1.2	1	1.2
actually a savings	1.2	1	1.2
a savings account	1.2	1	1.2
savings account and	1.2	1	1.2
account and do	1.2	1	1.2
and do not	3.8	2	1.9
do not count	1.2	1	1.2
not count as	1.2	1	1.2
count as credit	1.2	1	1.2
as credit .	1.2	1	1.2
' m Bisexual	-2.0	1	-2.0
m Bisexual ,	-2.0	1	-2.0
Bisexual , and	-2.0	1	-2.0
, and He	-2.0	1	-2.0
and He has	-2.0	1	-2.0
He has me	-2.0	1	-2.0
has me as	-2.0	1	-2.0
me as one	-2.0	1	-2.0
as one of	2.2	4	0.55
one of His	-2.0	1	-2.0
of His .	-2.0	1	-2.0
World 's Longest	-0.4	1	-0.4
's Longest Palindrome	-0.4	1	-0.4
Longest Palindrome ?	-0.4	1	-0.4
' m in	-0.6	1	-0.6
m in the	-0.6	1	-0.6
in the process	2.0	4	0.5
the process of	4.2	5	0.8400000000000001
process of shipping	-0.6	1	-0.6
of shipping my	-0.6	1	-0.6
shipping my dog	-0.6	1	-0.6
my dog from	-0.6	1	-0.6
dog from Italy	-0.6	1	-0.6
from Italy to	-0.6	1	-0.6
Italy to the	-0.6	1	-0.6
to the US	-0.6	1	-0.6
the US .	-0.6	1	-0.6
India and Pakistaan	0.2	1	0.2
and Pakistaan over	0.2	1	0.2
Pakistaan over Kashmir	0.2	1	0.2
over Kashmir .	0.2	1	0.2
call your doctor	-0.2	1	-0.2
your doctor immediately	-0.2	1	-0.2
doctor immediately ...	-0.2	1	-0.2
If he likes	-1.0	1	-1.0
likes you ,	-1.0	1	-1.0
you , good	-1.0	1	-1.0
, good .	-1.0	1	-1.0
tell her parents	-2.6	1	-2.6
her parents .	-2.6	1	-2.6
To change the	1.8	1	1.8
change the DVD	2.4	2	1.2
the DVD region	2.4	2	1.2
DVD region ,	1.8	1	1.8
region , follow	1.8	1	1.8
, follow these	1.8	1	1.8
follow these steps	1.8	1	1.8
these steps :	1.8	1	1.8
steps : 1	0.6000000000000001	2	0.30000000000000004
have no clue	0.2	1	0.2
no clue ,	0.2	1	0.2
clue , greed	0.2	1	0.2
, greed ?	0.2	1	0.2
do n't watch	-2.2	1	-2.2
n't watch it	-2.2	1	-2.2
also was interested	1.6	1	1.6
was interested in	0.40000000000000013	2	0.20000000000000007
interested in procuring	1.6	1	1.6
in procuring handguns	1.6	1	1.6
procuring handguns and	1.6	1	1.6
handguns and missiles	1.6	1	1.6
and missiles .	1.6	1	1.6
Introduce the new	1.0	1	1.0
the new food	1.0	1	1.0
new food over	1.0	1	1.0
food over about	1.0	1	1.0
over about a	1.0	1	1.0
about a week	1.0	1	1.0
a week and	1.0	1	1.0
week and a	1.0	1	1.0
and a half	2.5999999999999996	3	0.8666666666666666
a half .	1.0	1	1.0
But I did	-0.85	3	-0.2833333333333333
did n't have	-2.8	3	-0.9333333333333332
n't have the	-1.0	1	-1.0
have the nerve	-1.0	1	-1.0
the nerve .	-1.0	1	-1.0
again , Getty	-0.8	1	-0.8
, Getty Lee	-0.8	1	-0.8
Getty Lee .	-0.8	1	-0.8
tire ( sp	-2.66666666667	1	-2.66666666667
( sp )	-2.66666666667	1	-2.66666666667
It is not	3.2	5	0.64
is not as	-1.4	1	-1.4
not as bad	-1.4	1	-1.4
as bad as	-1.4	1	-1.4
bad as getting	-1.4	1	-1.4
as getting a	-1.4	1	-1.4
getting a root	-1.4	1	-1.4
a root canal	-1.4	1	-1.4
root canal .	-1.4	1	-1.4
I slid across	-0.4	1	-0.4
slid across all	-0.4	1	-0.4
across all 4	-0.4	1	-0.4
all 4 lanes	-0.4	1	-0.4
4 lanes backwards	-0.4	1	-0.4
lanes backwards and	-0.4	1	-0.4
backwards and ran	-0.4	1	-0.4
and ran into	-0.4	1	-0.4
ran into a	-0.4	1	-0.4
into a fence	-0.4	1	-0.4
a fence .	-0.4	1	-0.4
So there is	-1.2	1	-1.2
is no clear	-1.2	1	-1.2
no clear -	-1.2	1	-1.2
clear - cut	-1.2	1	-1.2
- cut answer	-1.2	1	-1.2
cut answer .	-1.2	1	-1.2
can buy a	0.4	1	0.4
buy a toner	0.4	1	0.4
a toner to	0.4	1	0.4
toner to even	0.4	1	0.4
to even out	0.4	1	0.4
even out the	0.4	1	0.4
out the colour	0.4	1	0.4
the colour .	0.4	1	0.4
It sounds like	-5.0	5	-1.0
you are loosing	-0.4	1	-0.4
are loosing fuel	-0.4	1	-0.4
loosing fuel pressure	-0.4	1	-0.4
fuel pressure somewhere	-0.4	1	-0.4
pressure somewhere for	-0.4	1	-0.4
somewhere for some	-0.4	1	-0.4
for some reason	-0.4	1	-0.4
some reason .	-0.4	1	-0.4
Not big church	-2.0	1	-2.0
big church wedding	-2.0	1	-2.0
Hello , First	-1.2	1	-1.2
, First ...	-1.2	1	-1.2
First ... Congrats	-1.2	1	-1.2
... Congrats on	-1.2	1	-1.2
Congrats on your	-1.2	1	-1.2
on your new	-1.2	1	-1.2
your new lovebirds	-1.2	1	-1.2
new lovebirds !	-1.2	1	-1.2
depents where your	-1.8	1	-1.8
where your from	-1.8	1	-1.8
your from ,	-1.8	1	-1.8
from , usa	-1.8	1	-1.8
, usa ,	-1.8	1	-1.8
usa , europe	-1.8	1	-1.8
, europe ,	-1.8	1	-1.8
europe , japan	-1.8	1	-1.8
, japan ,	-1.8	1	-1.8
japan , china	-1.8	1	-1.8
, china ?	-1.8	1	-1.8
You want your	-0.4	1	-0.4
want your heart	-0.4	1	-0.4
your heart rate	-0.4	1	-0.4
heart rate to	-0.4	1	-0.4
rate to go	-0.4	1	-0.4
to go up	-0.4	1	-0.4
go up .	-0.4	1	-0.4
That will catch	-1.0	1	-1.0
will catch keyloggers	-1.0	1	-1.0
catch keyloggers .	-1.0	1	-1.0
love the naughty	-0.6	1	-0.6
the naughty babes	-0.6	1	-0.6
naughty babes .	-0.6	1	-0.6
maybe you should	-1.6	2	-0.8
you should quit	-1.0	1	-1.0
should quit playing	-1.0	1	-1.0
quit playing games	-1.0	1	-1.0
playing games as	-1.0	1	-1.0
games as well	-1.0	1	-1.0
is the flip	-0.8	1	-0.8
the flip side	-0.8	1	-0.8
flip side to	-0.8	1	-0.8
side to the	-0.8	1	-0.8
to the potluck	-0.8	1	-0.8
the potluck idea	-0.8	1	-0.8
potluck idea .	-0.8	1	-0.8
Better Late than	-1.8	1	-1.8
Late than never	-1.8	1	-1.8
than never .	-1.8	1	-1.8
I buy wal	-1.6	1	-1.6
buy wal mart	-1.6	1	-1.6
wal mart frames	-1.6	1	-1.6
mart frames !	-1.6	1	-1.6
It is simple	0.2	1	0.2
is simple and	-1.4000000000000001	2	-0.7000000000000001
simple and really	0.2	1	0.2
and really cute	0.2	1	0.2
really cute .	0.2	1	0.2
1951 - Truman	1.2	1	1.2
- Truman authorizes	1.2	1	1.2
Truman authorizes $	1.2	1	1.2
authorizes $ 150	1.2	1	1.2
$ 150 million	3.5999999999999996	2	1.7999999999999998
150 million in	1.2	1	1.2
million in French	1.2	1	1.2
in French support	1.2	1	1.2
French support .	1.2	1	1.2
It really is	-1.0	1	-1.0
really is n't	-1.0	1	-1.0
is n't that	-3.6	2	-1.8
n't that expensive	-1.0	1	-1.0
that expensive to	-1.0	1	-1.0
expensive to have	-1.0	1	-1.0
to have it	-1.2000000000000002	3	-0.4000000000000001
have it done	-1.0	1	-1.0
it done .	-3.4000000000000004	3	-1.1333333333333335
But be aware	-0.2	1	-0.2
be aware of	0.3	2	0.15
aware of the	3.5	5	0.7
of the hot	-0.2	1	-0.2
the hot attitude	-0.2	1	-0.2
hot attitude and	-0.2	1	-0.2
attitude and short	-0.2	1	-0.2
and short temper	-0.2	1	-0.2
short temper .	-0.2	1	-0.2
What 's going	-0.2	1	-0.2
's going on	0.6000000000000001	2	0.30000000000000004
going on in	-1.4000000000000001	4	-0.35000000000000003
on in Iraq	-0.2	1	-0.2
in Iraq and	-0.2	1	-0.2
and Afghanistan have	-0.2	1	-0.2
Afghanistan have religeous	-0.2	1	-0.2
have religeous implications	-0.2	1	-0.2
religeous implications .	-0.2	1	-0.2
Hi there ,	-1.0	1	-1.0
there , Take	-1.0	1	-1.0
, Take one	-1.0	1	-1.0
Take one step	-1.0	1	-1.0
one step at	-1.0	1	-1.0
step at a	-1.0	1	-1.0
at a time	2.6	6	0.43333333333333335
a time .	0.19999999999999996	2	0.09999999999999998
do n't understand	-2.2	3	-0.7333333333333334
n't understand the	-1.4	2	-0.7
understand the incomplete	-0.2	1	-0.2
the incomplete sentence	-0.2	1	-0.2
incomplete sentence .	-0.2	1	-0.2
take the back	-1.6	1	-1.6
the back roads	-1.6	1	-1.6
I tried uninstalling	-1.2	1	-1.2
tried uninstalling yahoo	-1.2	1	-1.2
uninstalling yahoo and	-1.2	1	-1.2
yahoo and re	-1.2	1	-1.2
and re -	-1.2	1	-1.2
re - installing	-1.2	1	-1.2
- installing it	-1.2	1	-1.2
installing it ,	-1.2	1	-1.2
it , no	-1.2	1	-1.2
, no luck	-1.2	1	-1.2
no luck .	-1.2	1	-1.2
I know they	-3.0	2	-1.5
know they are	-2.0	1	-2.0
they are clean	-2.0	1	-2.0
are clean that	-2.0	1	-2.0
clean that way	-2.0	1	-2.0
way ! !	-4.2	2	-2.1
no , your	-1.8	1	-1.8
, your nails	-1.8	1	-1.8
your nails grow	-1.8	1	-1.8
nails grow faster	-1.8	1	-1.8
i stopped a	-2.0	1	-2.0
stopped a few	-2.0	1	-2.0
a few meters	-2.0	1	-2.0
few meters away	-2.0	1	-2.0
meters away from	-2.0	1	-2.0
away from it	-1.4	2	-0.7
from it .	-2.0	1	-2.0
Mucous patches may	2.0	1	2.0
patches may also	2.0	1	2.0
may also appear	2.0	1	2.0
also appear on	2.0	1	2.0
appear on the	3.5999999999999996	3	1.2
on the genitals	2.0	1	2.0
the genitals or	2.0	1	2.0
genitals or in	2.0	1	2.0
or in the	3.75	2	1.875
in the mouth	2.0	1	2.0
the mouth .	2.0	1	2.0
Tabhi 1 acche	-0.666666666667	1	-0.666666666667
1 acche Truck	-0.666666666667	1	-0.666666666667
acche Truck Driver	-0.666666666667	1	-0.666666666667
Truck Driver banoge	-0.666666666667	1	-0.666666666667
Driver banoge .	-0.666666666667	1	-0.666666666667
a joule is	2.0	1	2.0
joule is the	2.0	1	2.0
is the measurement	2.0	1	2.0
the measurement of	2.0	1	2.0
measurement of energy	2.0	1	2.0
of energy ,	2.0	1	2.0
energy , (	2.0	1	2.0
, ( J	2.0	1	2.0
( J )	2.0	1	2.0
I have had	0.0	2	0.0
have had this	-0.8	1	-0.8
had this problem	-0.8	1	-0.8
this problem all	-0.8	1	-0.8
problem all my	-0.8	1	-0.8
all my life	-0.8	1	-0.8
my life .	-3.6	3	-1.2
bird seeds a	-0.8	1	-0.8
seeds a mixture	-0.8	1	-0.8
a mixture of	0.0	2	0.0
mixture of nuts	-0.8	1	-0.8
of nuts and	-0.8	1	-0.8
nuts and varius	-0.8	1	-0.8
and varius sunflower	-0.8	1	-0.8
varius sunflower seeds	-0.8	1	-0.8
sunflower seeds and	-0.8	1	-0.8
seeds and other	-0.8	1	-0.8
and other plant	-0.8	1	-0.8
other plant seeds	-0.8	1	-0.8
mostly likely destination	-1.25	1	-1.25
likely destination will	-1.25	1	-1.25
destination will be	-1.25	1	-1.25
will be Arsenal	-1.25	1	-1.25
be Arsenal in	-1.25	1	-1.25
Arsenal in ENGLAND	-1.25	1	-1.25
in ENGLAND .	-1.25	1	-1.25
' m trying	-2.2	1	-2.2
m trying to	-2.2	1	-2.2
trying to lose	-2.2	1	-2.2
to lose weight	-2.2	1	-2.2
lose weight too	-2.2	1	-2.2
weight too and	-2.2	1	-2.2
too and it	-2.2	1	-2.2
it 's sooo	-2.2	1	-2.2
's sooo hard	-2.2	1	-2.2
sooo hard .	-2.2	1	-2.2
no mutations are	-0.4	1	-0.4
mutations are harmful	-0.4	1	-0.4
are harmful .	-0.4	1	-0.4
Check the ``	-0.6	1	-0.6
the `` TCP	-0.6	1	-0.6
`` TCP ''	-0.6	1	-0.6
TCP '' button	-0.6	1	-0.6
'' button .	-0.6	1	-0.6
Buy a realistic	0.2	1	0.2
a realistic looking	0.2	1	0.2
realistic looking plastic	0.2	1	0.2
looking plastic spider	0.2	1	0.2
plastic spider .	0.2	1	0.2
He is a	-2.8	3	-0.9333333333333332
is a gay	-3.0	1	-3.0
a gay guy	-3.0	1	-3.0
gay guy that	-3.0	1	-3.0
guy that was	-5.2	2	-2.6
that was with	-3.0	1	-3.0
was with dx.he	-3.0	1	-3.0
with dx.he is	-3.0	1	-3.0
dx.he is not	-3.0	1	-3.0
is not cool	-3.0	1	-3.0
not cool at	-3.0	1	-3.0
cool at all	-3.0	1	-3.0
if u touch	-3.0	1	-3.0
u touch u	-3.0	1	-3.0
touch u have	-3.0	1	-3.0
u have to	-5.6	2	-2.8
have to wash	-3.0	1	-3.0
to wash ur	-3.0	1	-3.0
wash ur self	-3.0	1	-3.0
ur self cleanly	-3.0	1	-3.0
You could easily	0.2	1	0.2
could easily walk	0.2	1	0.2
easily walk one	0.2	1	0.2
walk one 20	0.2	1	0.2
one 20 minute	0.2	1	0.2
20 minute session	0.2	1	0.2
minute session and	0.2	1	0.2
session and do	0.2	1	0.2
and do the	1.0	3	0.3333333333333333
do the DVD	0.2	1	0.2
the DVD the	0.2	1	0.2
DVD the other	0.2	1	0.2
the other .	0.95	2	0.475
Mmmmmm Chicken Caesar	-2.4	1	-2.4
Chicken Caesar .	-2.4	1	-2.4
God is good	-0.6	1	-0.6
is good ,	-4.6	3	-1.5333333333333332
good , all	-0.6	1	-0.6
, all the	-0.6	1	-0.6
kind of opportunity	0.0	1	0.0
of opportunity that	0.0	1	0.0
opportunity that offered	0.0	1	0.0
that offered .	0.0	1	0.0
You are young	-1.2	1	-1.2
are young and	-1.2	1	-1.2
young and mobile	-1.2	1	-1.2
and mobile .	-1.2	1	-1.2
Stir frosting until	0.6	1	0.6
frosting until smooth	0.6	1	0.6
until smooth before	0.6	1	0.6
smooth before using	0.6	1	0.6
before using .	0.8	2	0.4
would suggest retaking	1.6	1	1.6
suggest retaking the	1.6	1	1.6
retaking the class	1.6	1	1.6
the class unless	1.6	1	1.6
class unless you	1.6	1	1.6
unless you are	1.6	1	1.6
you are very	2.1333333333330002	3	0.7111111111110001
are very good	2.6	2	1.3
very good with	1.6	1	1.6
good with interviewing	1.6	1	1.6
with interviewing .	1.6	1	1.6
Just be there	-1.2	1	-1.2
be there for	-1.2	1	-1.2
there for her	-1.2	1	-1.2
for her when	-1.2	1	-1.2
her when she	-1.0	2	-0.5
's a nice	-2.0	1	-2.0
a nice name	-2.0	1	-2.0
nice name xx	-2.0	1	-2.0
This is why	2.6	2	1.3
is why the	0.6	1	0.6
why the border	0.6	1	0.6
the border must	0.6	1	0.6
border must be	0.6	1	0.6
must be sealed	0.6	1	0.6
be sealed ,	0.6	1	0.6
sealed , it	0.6	1	0.6
's too dangerous	0.6	1	0.6
too dangerous .	0.6	1	0.6
If I were	1.0	2	0.5
were you ,	0.4	1	0.4
you , I	3.2	3	1.0666666666666667
I would make	0.7999999999999999	3	0.26666666666666666
would make sure	0.9999999999999999	3	0.3333333333333333
make sure you	0.4	1	0.4
sure you make	0.4	1	0.4
you make your	0.4	1	0.4
make your flight	0.4	1	0.4
your flight .	0.4	1	0.4
Here you think	2.0	1	2.0
you think more	2.0	1	2.0
think more deeply	2.0	1	2.0
more deeply about	2.0	1	2.0
deeply about your	2.0	1	2.0
about your readers	2.0	1	2.0
your readers '	2.0	1	2.0
readers ' needs	2.0	1	2.0
' needs and	2.0	1	2.0
needs and expectations	2.0	1	2.0
and expectations .	2.0	1	2.0
Wasabi peas or	-0.8	1	-0.8
peas or an	-0.8	1	-0.8
or an interesting	-0.8	1	-0.8
an interesting snack	-0.8	1	-0.8
interesting snack item	-0.8	1	-0.8
snack item for	-0.8	1	-0.8
item for the	-0.8	1	-0.8
for the family	-0.8	1	-0.8
the family .	-0.8	1	-0.8
It might help	1.0	1	1.0
might help to	1.0	1	1.0
help to read	1.0	1	1.0
to read the	1.2	2	0.6
read the aquarium	1.0	1	1.0
the aquarium vacuum	1.0	1	1.0
aquarium vacuum 's	1.0	1	1.0
vacuum 's instructions	1.0	1	1.0
's instructions .	1.0	1	1.0
Since 1980 global	1.6	1	1.6
1980 global glacier	1.6	1	1.6
global glacier retreat	1.6	1	1.6
glacier retreat has	1.6	1	1.6
retreat has increased	1.6	1	1.6
has increased significantly	1.6	1	1.6
increased significantly .	1.6	1	1.6
Keep in mind	-1.25	1	-1.25
in mind that	-1.05	2	-0.525
mind that friendships	-1.25	1	-1.25
that friendships take	-1.25	1	-1.25
friendships take turns	-1.25	1	-1.25
take turns ,	-1.25	1	-1.25
turns , have	-1.25	1	-1.25
, have there	-1.25	1	-1.25
have there ups	-1.25	1	-1.25
there ups and	-1.25	1	-1.25
and downs .	-1.25	1	-1.25
Please see your	-0.5	1	-0.5
see your own	-0.5	1	-0.5
your own GP	-0.5	1	-0.5
own GP .	-0.5	1	-0.5
good grief no	-2.8	1	-2.8
grief no !	-2.8	1	-2.8
no ! !	-2.8	1	-2.8
HD is here	-0.8	1	-0.8
is here to	-0.8	1	-0.8
here to stay	-0.8	1	-0.8
to stay ,	-0.8	1	-0.8
stay , my	-0.8	1	-0.8
, my friend	-0.8	1	-0.8
my friend .	-1.4	2	-0.7
The man would	-2.0	1	-2.0
man would do	-2.0	1	-2.0
would do anything	-2.0	1	-2.0
do anything for	-3.75	2	-1.875
anything for head	-2.0	1	-2.0
for head .	-2.0	1	-2.0
Only He can	0.2	1	0.2
He can give	0.2	1	0.2
can give you	0.2	1	0.2
give you the	-1.4000000000000001	2	-0.7000000000000001
you the answer	0.2	1	0.2
Also this gets	-0.8	1	-0.8
this gets your	-0.8	1	-0.8
gets your wife	-0.8	1	-0.8
your wife credits	-0.8	1	-0.8
wife credits for	-0.8	1	-0.8
credits for social	-0.8	1	-0.8
for social security	-0.8	1	-0.8
social security and	-0.8	1	-0.8
security and medicare	-0.8	1	-0.8
and medicare .	-0.8	1	-0.8
Just drag the	-0.6	1	-0.6
drag the songs	-0.6	1	-0.6
the songs you	-0.6	1	-0.6
songs you want	-0.6	1	-0.6
you want from	-0.6	1	-0.6
want from you	-0.6	1	-0.6
from you Itunes	-0.6	1	-0.6
you Itunes library	-0.6	1	-0.6
Itunes library playlist	-0.6	1	-0.6
library playlist into	-0.6	1	-0.6
playlist into the	-0.6	1	-0.6
into the ipod	-0.6	1	-0.6
the ipod .	-0.6	1	-0.6
west indies for	-3.0	1	-3.0
indies for sure	-3.0	1	-3.0
for sure would	-3.0	1	-3.0
sure would win	-3.0	1	-3.0
would win !	-3.0	1	-3.0
win ! !	-3.0	1	-3.0
Matthew 24:4 -5	0.6	1	0.6
24:4 -5 Hubbard	0.6	1	0.6
-5 Hubbard 's	0.6	1	0.6
Hubbard 's teachings	0.6	1	0.6
's teachings about	0.6	1	0.6
teachings about Christ	0.6	1	0.6
about Christ are	0.6	1	0.6
Christ are somewhat	0.6	1	0.6
are somewhat contradictory	0.6	1	0.6
somewhat contradictory .	0.6	1	0.6
The 06 Taurus	1.0	1	1.0
06 Taurus is	1.0	1	1.0
Taurus is a	1.0	1	1.0
a good car	1.0	1	1.0
good car and	1.0	1	1.0
car and very	1.0	1	1.0
and very dependable	1.0	1	1.0
But I woul	-1.8	1	-1.8
I woul n't	-1.8	1	-1.8
woul n't know	-1.8	1	-1.8
n't know .	-2.4000000000000004	3	-0.8000000000000002
know . :	-1.8	1	-1.8
